vmaf,metrics_avg_motion,metrics_avg_edge_density,metrics_avg_texture,metrics_avg_temporal_information,metrics_avg_spatial_information,metrics_avg_color_complexity,metrics_scene_change_count,metrics_avg_motion_variance,metrics_avg_grain_noise,resolution_ordinal,cq_ordinal,metrics_frame_rate_ordinal
95.18,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,5,6
92.99,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,6,6
89.61,-0.218,1.164,0.373,0.217,-0.212,0.406,0,-0.478,0.647,4,7,6
99.97,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,1,4
99.91,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,2,4
99.75,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,3,4
99.19,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,4,4
97.76,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,5,4
94.67,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,6,4
89.77,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,7,4
99.94,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,1,4
99.71,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,2,4
99.26,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,3,4
98.22,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,4,4
96.42,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,5,4
93.41,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,6,4
88.46,-0.204,1.481,0.322,0.309,-0.404,0.35,0,-0.484,0.522,3,7,4
97.88,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,1,4
97.72,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,2,4
97.54,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,3,4
97.25,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,4,4
96.8,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,5,4
96.02,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,6,4
94.62,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,7,4
97.87,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,1,4
97.72,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,2,4
97.5,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,3,4
97.25,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,4,4
96.74,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,5,4
95.93,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,6,4
94.47,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,7,4
97.95,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,1,4
97.79,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,2,4
97.59,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,3,4
97.29,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,4,4
96.77,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,5,4
95.88,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,6,4
94.49,-0.633,0.053,0.102,-0.782,2.214,0.109,0,-0.558,0.368,1,7,4
99.97,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,1,4
99.8,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,2,4
98.84,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,3,4
96.81,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,4,4
93.73,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,5,4
89.51,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,6,4
83.87,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,7,4
99.98,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,1,4
99.96,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,2,4
99.55,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,3,4
98.03,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,4,4
95.32,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,5,4
91.54,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,6,4
86.81,-0.154,1.323,0.678,0.512,1.305,0.704,0,-0.42,1.71,3,7,4
97.76,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,1,4
97.5,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,2,4
97.15,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,3,4
96.69,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,4,4
95.88,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,5,4
94.69,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,6,4
92.88,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,7,4
97.81,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,1,4
97.55,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,2,4
97.21,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,3,4
96.72,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,4,4
95.96,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,5,4
94.68,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,6,4
92.82,-0.626,0.529,0.462,-0.712,1.653,0.529,0,-0.505,1.749,3,7,4
99.69,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,1,6
98.8,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,2,6
96.9,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,3,6
94.38,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,4,6
91.64,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,5,6
87.77,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,6,6
82.48,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,7,6
99.99,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,1,6
99.95,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,2,6
98.75,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,3,6
96.19,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,4,6
92.72,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,5,6
87.72,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,6,6
80.45,0.6,-0.264,0.369,0.615,-0.925,0.463,6,0.218,-0.724,4,7,6
97.97,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,1,5
97.98,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,2,5
97.98,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,3,5
88.91,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,4,5
88.93,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,5,5
89.15,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,6,5
82.89,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,7,5
99.44,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,1,5
99.44,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,2,5
99.45,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,3,5
93.14,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,4,5
93.18,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,5,5
93.36,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,6,5
86.93,1.615,0.529,0.762,2.388,0.075,0.785,0,0.92,-0.387,8,7,5
97.65,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
97.62,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
97.57,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
97.39,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
97.18,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
96.76,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
96.17,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.77,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.72,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.69,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
97.1,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
96.92,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
93.31,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
86.04,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.96,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.96,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.95,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
96.54,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
96.68,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
93.0,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
84.3,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.99,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.99,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.99,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
99.47,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
99.03,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
95.86,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
89.48,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.96,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.95,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.92,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
99.26,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
98.79,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
95.22,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
89.19,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.99,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.99,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.94,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
97.26,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
97.24,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
93.48,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
87.47,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.96,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.96,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.95,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
97.26,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
97.32,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
93.07,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
85.18,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.82,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.8,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.74,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
97.96,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
97.83,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
94.0,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
86.47,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
98.95,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
98.88,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
98.65,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
97.94,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
97.58,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
95.76,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
91.57,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.92,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.9,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.85,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
97.88,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
97.75,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
93.82,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
87.0,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.85,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
99.82,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
99.72,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
98.45,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
98.21,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
94.73,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
88.74,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
98.85,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,1,6
98.71,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,2,6
98.56,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,3,6
98.16,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,4,6
97.37,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,5,6
95.46,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,6,6
92.43,0.967,-0.898,0.013,-0.065,-0.48,-0.024,0,0.988,-0.311,7,7,6
99.84,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,1,4
99.77,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,2,4
99.68,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,3,4
99.55,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,4,4
99.29,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,5,4
98.31,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,6,4
96.02,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,7,4
99.46,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,1,4
99.32,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,2,4
99.04,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,3,4
98.43,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,4,4
97.36,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,5,4
95.47,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,6,4
92.63,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,7,4
99.65,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,1,4
99.45,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,2,4
99.06,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,3,4
98.36,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,4,4
97.37,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,5,4
95.82,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,6,4
92.93,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,7,4
99.98,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,1,4
99.98,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,2,4
99.97,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,3,4
99.97,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,4,4
99.88,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,5,4
99.13,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,6,4
97.04,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,7,4
99.57,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,1,4
99.35,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,2,4
99.2,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,3,4
99.2,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,4,4
98.83,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,5,4
97.81,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,6,4
95.45,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,7,4
98.5,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,1,4
98.23,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,2,4
97.82,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,3,4
97.13,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,4,4
96.13,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,5,4
94.53,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,6,4
92.02,-0.464,-0.74,0.42,-0.496,-0.496,0.321,0,-0.378,-0.797,7,7,4
98.05,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,1,5
98.13,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,2,5
94.87,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,3,5
76.46,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,4,5
77.02,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,5,5
72.92,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,6,5
63.59,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,7,5
98.71,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,1,5
98.74,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,2,5
95.34,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,3,5
78.52,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,4,5
78.71,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,5,5
73.99,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,6,5
65.33,-0.316,2.433,0.678,0.303,1.241,0.671,0,-0.447,1.282,7,7,5
82.42,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,1,5
82.45,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,2,5
82.46,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,3,5
68.42,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,4,5
68.5,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,5,5
68.9,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,6,5
66.98,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,7,5
83.14,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,1,5
83.12,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,2,5
83.19,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,3,5
69.78,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,4,5
69.79,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,5,5
70.14,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,6,5
67.78,-0.034,1.164,0.673,0.395,0.212,0.671,0,-0.304,-0.134,8,7,5
99.96,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,1,4
99.95,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,2,4
99.92,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,3,4
96.14,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,4,4
95.59,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,5,4
92.68,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,6,4
87.08,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,7,4
99.96,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,1,4
99.87,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,2,4
99.49,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,3,4
98.1,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,4,4
96.86,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,5,4
93.9,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,6,4
88.55,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,7,4
99.98,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,1,4
99.98,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,2,4
99.97,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,3,4
99.97,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,4,4
99.96,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,5,4
99.85,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,6,4
99.03,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,7,4
99.98,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,1,4
99.97,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,2,4
99.97,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,3,4
99.85,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,4,4
99.62,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,5,4
98.56,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,6,4
94.94,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,7,4
99.98,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,1,4
99.98,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,2,4
99.97,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,3,4
99.96,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,4,4
99.9,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,5,4
99.63,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,6,4
97.52,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,7,4
99.98,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,1,4
99.97,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,2,4
99.97,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,3,4
99.96,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,4,4
99.82,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,5,4
98.66,3.666,-0.898,0.308,1.678,-1.309,0.416,0,5.004,-1.144,7,6,4
