cq,vmaf,metrics_avg_motion,metrics_avg_edge_density,metrics_avg_texture,metrics_avg_temporal_information,metrics_avg_spatial_information,metrics_avg_color_complexity,metrics_scene_change_count,metrics_avg_motion_variance,metrics_avg_grain_noise,metrics_frame_rate,metrics_resolution
25,97.79,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
30,97.54,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
35,97.05,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
40,96.42,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
10,97.44,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
15,97.4,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
20,97.33,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
25,97.23,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
30,97.09,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
35,96.75,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
40,96.14,0.03,0.01,0.41,0.88,86.66,0.41,0,0.12,4.97,24,"(1920, 1080)"
10,98.1,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,97.62,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,97.02,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,96.12,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,94.88,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,92.78,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,89.46,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,99.37,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,99.15,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,98.78,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,98.26,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,97.44,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,95.86,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,93.2,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,97.66,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,97.25,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,96.68,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,95.95,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,94.78,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,93.02,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,90.18,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,97.74,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,97.45,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,97.02,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,96.42,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,95.54,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,93.85,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,90.83,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,98.85,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,98.56,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,98.21,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,97.56,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,96.35,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,94.42,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,90.02,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,99.71,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,99.69,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,99.63,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,99.54,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,99.28,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,98.5,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,96.55,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,99.13,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,99.1,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,99.04,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,98.86,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,98.37,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,97.26,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,95.32,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,98.78,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,98.51,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,98.24,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,97.79,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,97.11,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,95.9,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,94.26,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,98.09,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,98,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,97.85,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,97.63,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,97.23,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,96.62,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,95.54,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,97.49,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
15,97.45,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
20,97.36,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
25,97.24,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
30,97,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
35,96.53,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
40,95.64,0.02,0.02,0.55,0.74,86.95,0.55,0,0.05,7.69,24,"(854, 480)"
10,98.18,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,97.76,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,97.23,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,96.53,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,95.38,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,93.32,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,90.43,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,99.34,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,99.26,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,98.93,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,98.56,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,97.81,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,96.44,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,94.23,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,97.72,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,97.29,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,96.73,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,95.85,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,94.56,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,92.83,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,90.22,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,97.72,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,97.44,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,96.99,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,96.39,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,95.38,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,94.02,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,91.31,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,98.86,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,98.59,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,98.16,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,97.54,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,96.63,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,94.53,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,91,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,99.72,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,99.71,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,99.67,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,99.62,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,99.43,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,98.92,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,97.48,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,99.13,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,99.12,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,99.06,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,98.9,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,98.53,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,97.67,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,96.01,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,98.89,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,98.69,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,98.43,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,98.06,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,97.52,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,96.56,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,95.18,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,98.13,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,98.08,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,97.93,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,97.75,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,97.45,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,96.99,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,96.27,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,97.47,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
15,97.43,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
20,97.36,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
25,97.28,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
30,97.12,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
35,96.75,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
40,96.02,0.03,0.02,0.47,0.81,91.87,0.47,0,0.09,6.56,24,"(1280, 720)"
10,99.99,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
15,99.88,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
20,99.57,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
25,98.98,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
30,97.98,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
35,95.61,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
40,91.35,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
10,99.99,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
15,99.95,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
20,99.72,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
25,99.13,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
30,97.31,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
35,93.24,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
40,86.5,2.64,0.06,6.81,18.59,68.77,6.7,0,1.56,5.52,60,"(704, 576)"
10,99.98,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
15,99.98,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
20,99.96,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
25,99.8,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
30,98.88,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
35,96.57,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
40,90.59,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
10,99.98,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
15,99.98,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
20,99.93,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
25,99.65,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
30,98.28,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
35,94.22,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
40,87.32,2.62,0.08,6.76,24.56,91.66,6.63,0,1.85,7.06,30,"(352, 288)"
10,99.96,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
15,99.96,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
20,99.96,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
25,99.85,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
30,98.8,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
35,95.84,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
40,88.12,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
10,99.96,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
15,99.95,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
20,99.89,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
25,99.58,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
30,98.64,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
35,95.49,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
40,87.23,2.58,0.11,6.66,30.7,117.53,6.52,2,1.8,8.95,15,"(176, 144)"
10,99.19,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,99.07,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,98.92,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,98.53,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,98.15,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,96.66,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,93.75,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,97.57,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,97.49,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,97.26,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,96.98,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,96.51,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,95.63,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,94.15,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,97.63,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,97.53,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,97.34,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,97,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,96.47,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,95.66,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,94.02,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,98.42,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,98.35,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,98.17,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,97.88,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,97.26,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,96.08,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,93.75,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,97.56,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,97.46,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,97.2,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,96.83,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,96.2,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,95.06,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,93.05,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,98.71,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,98.65,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,98.44,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,97.96,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,97.5,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,96.05,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,93.01,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,98.75,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,98.61,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,98.34,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,97.75,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,97.12,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,95.63,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,92.61,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,98.24,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,98.14,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,97.82,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,97.39,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,96.62,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,95.27,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,93.06,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,98.49,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,98.36,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,98.07,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,97.63,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,96.92,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,95.61,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,93.46,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,97.82,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,97.74,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,97.5,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,97.18,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
30,96.58,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
35,95.5,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
40,93.74,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
10,98.16,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
15,98.02,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
20,97.76,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
25,97.26,0.63,0.08,6.14,5.51,93.5,6.14,0,0.87,8.85,60,"(1920, 1080)"
